mr,ref
"name[X-name], customer rating[5 out of 5], area[riverside], near[X-near]","Near X-near by the riverside, X-name has a 5 out of 5 rating."
"name[X-name], customer rating[5 out of 5], area[riverside], near[X-near]",Customer Rating: 5 of 5. X-name near X-near in riverside.
"name[X-name], customer rating[5 out of 5], area[riverside], near[X-near]",Customer rated 5 out of 5 the X-name in riverside near X-near.
"name[X-name], customer rating[5 out of 5], area[riverside], near[X-near]",for a 5 out of 5 rated restaurant go to the X-name that is right by the X-near on the riverside.
"name[X-name], customer rating[5 out of 5], area[riverside], near[X-near]","Rated 5 out of 5, X-name is located in the riverside area near X-near."
"name[X-name], customer rating[average], area[city centre], near[X-near]",The X-name is located in the city centre near X-near.  It has an average customer rating.
"name[X-name], customer rating[average], area[city centre], near[X-near]",The X-name is located in the city centre near X-near.  It has an average customer rating.
"name[X-name], customer rating[average], area[city centre], near[X-near]",X-name is near X-near in the city centre and is average.
"name[X-name], customer rating[average], area[city centre], near[X-near]",Near the X-near is the X-name in the city centre which has an average rating.
"name[X-name], customer rating[average], area[city centre], near[X-near]",The X-name near X-near in the city centre has an average rating.
"name[X-name], customer rating[average], area[city centre], near[X-near]",X-name near X-near in the city centre is average.
"name[X-name], customer rating[average], area[riverside], near[X-near]",The X-name has an average customer rating. It is located in the riverside area near the X-near.
"name[X-name], customer rating[average], area[riverside], near[X-near]",Near X-near is the riverside X-name. It has an average customer rating.
"name[X-name], customer rating[average], area[riverside], near[X-near]",In the Riverside district X-name restaurant has an average rating. It Is located near the X-near restaurant.
"name[X-name], customer rating[average], area[riverside], near[X-near]","Over by the riverside,  you can choose to dine at an average customer rated X-names, which is located near X-near."
"name[X-name], customer rating[average], area[riverside], near[X-near]",Near X-near is X-name which has an average customer rating.
"name[X-name], customer rating[average], area[riverside], near[X-near]","Located in Riverside, near X-near.  X-name is an average rated restaurant where you can eat for cheap."
"name[X-name], customer rating[average], area[riverside], near[X-near]",The riverside area has a restaurant called X-name. The restaurant is right by X-near. People just loves it.
"name[X-name], customer rating[average], area[riverside], near[X-near]",A place with an average customer rating in riverside near X-near is X-name.
"name[X-name], customer rating[average], area[riverside], near[X-near]",The X-name near X-near is based on the riverside area and has an average customer rating.
"name[X-name], customer rating[average], area[riverside], near[X-near]","Near to the X-near in the riverside area, is the X-name restaurant which has an average customer rating."
"name[X-name], customer rating[average], area[riverside], near[X-near]",Located near the X-near restaurant - X-name in Riverside has an average rating.
"name[X-name], customer rating[average], area[riverside], near[X-near]","In the riverside area near X-near, you'll find X-name, a restaurant with an average customer rating."
"name[X-name], customer rating[average], area[riverside], near[X-near]",In Riverside by X-near is X-name. It is average rated.
"name[X-name], customer rating[high], area[riverside], near[X-near]","Riverside area, near X-near, high customer rating named X-name."
"name[X-name], customer rating[high], area[riverside], near[X-near]",Near the X-near in riverside is the highly rated X-name restaurant.
"name[X-name], customer rating[high], area[riverside], near[X-near]","Near X-near, along the riverside, is located the high-rated restaurant, X-name."
"name[X-name], customer rating[high], area[riverside], near[X-near]","Located at riverside near X-near , X-names has a high customer rating."
"name[X-name], customer rating[high], area[riverside], near[X-near]",In Riverside near X-near there is X-name whose customer rating is high.
"name[X-name], customer rating[high], area[riverside], near[X-near]",A restaurant named X-name located near X-near in the riverside area with a high customer rating.
"name[X-name], customer rating[high], area[riverside], near[X-near]","Near X-near, X-name has a high customer rating in Riverside."
"name[X-name], customer rating[high], area[riverside], near[X-near]",Anyone that has been to the X-name beside the X-near by the riverside will tell you that it is a fantastic experience.
"name[X-name], customer rating[high], area[riverside], near[X-near]",Customers are highly satisfied with their experience at X-name beside the X-near by the riverside.
"name[X-name], customer rating[high], area[riverside], near[X-near]",Along the riverside and near X-near is X-name which has a high customer rating.
"name[X-name], customer rating[high], area[riverside], near[X-near]",Located in Riverside near X-near is a high rated hotel named X-name
"name[X-name], customer rating[high], area[riverside], near[X-near]",In the riverside area near X-near eat at X-name high customer rating
"name[X-name], customer rating[high], area[riverside], near[X-near]",Along the riverside near X-near is the X-name.  It has a high customer rating.
"name[X-name], customer rating[low], area[city centre], near[X-near]","Near X-near in city centre is X-name, a low rated restaurant."
"name[X-name], customer rating[low], area[city centre], near[X-near]",X-name is a low end restaurant located near X-near in the city centre.
"name[X-name], customer rating[low], area[city centre], near[X-near]",In the city centre near the X-near is The X-name. The customer rating is low.
"name[X-name], customer rating[low], area[city centre], near[X-near]","In the city centre, X-name is near X-near but has a low customer rating."
"name[X-name], customer rating[low], area[city centre], near[X-near]",The X-name is located in the city centre near the X-near. It has a low customer rating.
"name[X-name], customer rating[low], area[city centre], near[X-near]","With a low customer rating, X-name is in the city centre near X-near."
"name[X-name], customer rating[low], area[riverside], near[X-near]","X-name can be found on the riverside near X-near, and IT has a low customer Rating."
"name[X-name], customer rating[low], area[riverside], near[X-near]",X-name near a riverside by X-near gets a low rating.
"name[X-name], customer rating[low], area[riverside], near[X-near]",Located near X-near in the Riverside area is X-names which receives low customer ratings.
"name[X-name], customer rating[low], area[riverside], near[X-near]",In riverside near the X-near there is a low rated place called X-name
"name[X-name], customer rating[low], area[riverside], near[X-near]",X-name located near X-near offers low-rated food in riverside.
"name[X-name], customer rating[low], area[riverside], near[X-near]","Close to X-near in riverside, there is a restaurant with a low customer rating named X-name."
